st_abbv,nicarid,rtnum,cnty,place,feature,strcture,location,latmap,longmap,year,laneson,lanesun,avdayno,yravg,strcstat,onserve,undserve,inspdate,brdgimno,rdimpno,totcstno,impcstyr,futdlyno,futyear,stat,suffrtno
LA,2265854085428000011,03252,107,00000,CHOCTAW BAYOU,LA3252,.01 MI EAST OF LA 573,31.9,-91.47,1971,02,00,171,2014,A,1,5,0914,624,62,936,2015,290,2035,2,52.8
LA,2265854085428053011,03252,107,00000,CHOCTAW BAYOU,LA3252,LOG MI 3.20 FROM 24 TO 26,31.94,-91.41,1986,02,00,171,2014,A,1,5,0914,169,16,253,2015,290,2035,2,91.8
LA,2266103000706022921,00061,005,00000,AIRLINE DRAINAGE,US0061,61030070602292,30.16,-90.81,1954,02,00,5640,2014,A,1,5,0514,390,39,585,2015,9588,2035,2,68
LA,2266103000706038021,00061,005,00000,AIRLINE DRAINAGE,US0061,61030070603802,30.17,-90.5,1954,02,00,5640,2014,A,1,5,0514,332,33,498,2015,9588,2035,2,67
LA,2266103000706045321,00061,005,00000,CANAL,US0061,61030070604532,30.18,-90.84,1954,02,00,5640,2014,A,1,5,0514,275,27,412,2015,9588,2035,2,66
LA,2266103000707038021,00061,005,00000,BAYOU FRANCOIS,US0061,61030070703802,30.23,-90.9,1956,02,00,11700,2014,P,1,5,0514,275,27,412,2015,19890,2035,1,6
LA,2266103007701032311,00073,005,00000,NEW RIVER,LA0073,LA0073,30.24,-90.99,1957,02,00,24800,2014,A,1,5,0614,494,49,741,2015,42160,2035,2,59.9
LA,2266103007730001211,00429,005,00000,DUTCHTOWN DRAIN,LA0429,61030773000121,30.24,-90.99,1957,02,00,4200,2014,A,1,5,0514,218,21,327,2015,7140,2035,2,65
LA,2266103007730030311,00429,005,00000,SMITH BAYOU,LA0429,61030773003031,30.23,-90.95,1969,02,00,4200,2014,A,1,5,1014,319,31,478,2015,7140,2035,2,73.2
LA,2266103026001013111,00042,005,00000,MUDDY CREEK,LA0042,1.31 MI E JCT LA 73,30.32,-90.95,1982,02,00,22700,2014,A,1,5,1014,153,15,229,2015,38590,2035,2,69
LA,2266103026502021311,00044,005,00000,BLACK BAYOU,LA0044,61032650202131,30.28,-90.92,1969,02,00,10200,2014,P,1,5,1213,210,21,315,2015,17340,2035,1,14.6
LA,2266103026601068511,00022,005,00000,PANAMA CANAL,LA0022,61032660106851,30.16,-90.89,1950,02,00,3100,2014,A,1,5,0214,257,25,385,2015,5270,2035,2,70.6
LA,2266103026602004711,00022,005,71225,BAYOU FRANCOIS,LA0022,LA0022,30.2,-90.85,1954,02,00,10500,2014,A,1,5,0514,390,39,585,2015,17850,2035,2,59.2
LA,2266103026602034711,00022,005,00000,NEW RIVER CANAL,LA0022,LA0022,30.22,-90.82,1959,02,00,11700,2014,A,1,5,0514,390,39,585,2015,19890,2035,2,64.2
LA,2266103026602053911,00022,005,00000,DENHAM CANAL,LA0022,LA0022,30.23,-90.8,1959,02,00,11700,2014,A,1,5,0514,332,33,498,2015,19890,2035,2,50
LA,2266103026602064911,00022,005,00000,LITTLE LAKE RELIEF,LA0022,LA0022,30.25,-90.79,1959,02,00,11700,2014,A,1,9,1014,390,39,585,2015,19890,2035,2,50
LA,2266103026602074011,00022,005,00000,PIERRES DRAINAGE,LA0022,61032660207401,30.25,-90.83,1960,02,00,11700,2014,A,1,5,0514,275,27,412,2015,19890,2035,2,50
LA,2266103026702003511,00431,005,00000,BAYOU FRANCOIS,LA0431,LA0431,30.21,-90.88,1958,02,00,8600,2013,A,1,5,0214,332,33,498,2015,14620,2035,2,65.3
LA,2266103026702094811,00431,005,00000,VILLAR CANAL,LA0431,61032670209481,30.33,-90.85,1971,02,00,8600,2013,P,1,5,0114,213,21,319,2015,14620,2035,1,17.4
LA,2266103026702096211,00431,005,00000,VILLAR DRAINAGE,LA0431,61032670209621,30.33,-90.85,1971,02,00,8600,2013,P,1,5,0114,213,21,319,2015,14620,2035,2,43.9
LA,2266103040709004611,00308,005,00000,BELLE TERRE CANAL,LA0308,61034070900461,30.08,-91.03,1963,02,00,1540,2014,A,1,5,0114,213,21,319,2015,2618,2035,1,46.8
LA,2266103041403014011,00030,005,00000,NEW RIVER,LA0030,LA0030,30.24,-91.03,1968,02,00,9200,2014,A,1,5,0514,390,39,585,2015,15640,2035,2,74.6
LA,2266103042603019211,00070,005,00000,PANAMA CANAL,LA0070,LA3089,30.15,-90.87,1966,02,00,21000,2014,A,1,5,0814,442,44,663,2015,35700,2035,2,70.9
LA,2266103045011068111,00010,005,00000,I-10 OVER LA429/NEW RIVE,I0010,I0010,30.24,-90.97,1975,02,02,42240,2014,A,1,6,0614,850,85,1275,2015,71808,2035,2,76
LA,2266103045011068121,00010,005,00000,I-10 OVER LA429/NEW RIVE,I0010,I0010,30.24,-90.97,1975,02,02,42240,2014,A,1,6,0614,837,83,1255,2015,71808,2035,2,76
LA,2266103045011068531,00010,005,00000,NEW RIVER,I0010,61034501106853,30.24,-90.97,1975,02,00,7040,2014,A,1,5,0614,468,46,702,2015,11968,2035,2,78.2
LA,2266103080301063911,00943,005,00000,BAYOU MCCALL,LA0943,61038030106391,30.11,-91.06,1972,02,00,390,2014,P,1,5,0114,208,20,312,2015,663,2035,1,65.8
LA,2266103080303021611,00944,005,00000,BAYOU MCCALL,LA0944,61038030302161,30.11,-91.05,1972,02,00,390,2014,A,1,5,0115,208,20,312,2015,663,2035,1,64.9
LA,2266103080308009511,00621,005,00000,BAYOU GOUDINE,LA0621,61038030800951,30.27,-90.97,1971,02,00,6500,2014,A,1,5,1213,156,15,234,2015,11050,2035,1,50
LA,2266103080308031311,00621,005,00000,BLACK BAYOU CANAL,LA0621,61038030803131,30.27,-90.93,1967,02,00,6500,2014,A,1,5,0914,213,21,319,2015,11050,2035,2,74.6
LA,2266103080308040311,00621,005,00000,BLACK BAYOU,LA0621,61038030804031,30.27,-90.92,1971,02,00,6500,2014,A,1,5,0114,208,20,312,2015,11050,2035,2,57
LA,2266103080312006111,00934,005,00000,BLACK BAYOU,LA0934,61038031200611,30.26,-90.91,1971,02,00,4800,2014,A,1,5,0114,213,21,319,2015,8160,2035,1,37.4
LA,2266103080317013711,00931,005,00000,BAYOU MILLET,LA0931,61038031701371,30.3,-90.87,1963,02,00,7200,2014,A,1,5,0514,275,27,412,2015,12240,2035,2,67.2
LA,2266103080318009011,00933,005,00000,HENDERSON BAYOU,LA0933,61038031800901,30.31,-90.91,1969,02,00,4700,2014,P,1,5,1113,156,15,234,2015,7990,2035,1,15.2
LA,2266103080319012011,00000,005,00000,CREEK,LOCAL ROAD,P0330181905421,30.3,-90.9,1969,02,00,5700,2010,P,1,5,0115,109,10,163,2015,9690,2035,1,41.9
LA,2266103080319020011,00000,005,00000,CREEK,LOCAL ROAD,P0330184905441,30.31,-90.9,1969,02,00,5700,2010,P,1,5,0115,109,10,163,2015,9690,2035,2,58.7
LA,2266103080321001411,00935,005,29850,BAYOU NARCISSE,LA0935,61038032100141,30.25,-90.92,1974,02,00,4400,2014,A,1,5,0114,208,20,312,2015,7480,2035,1,61.2
LA,2266103080321021611,00935,005,00000,BLACK BAYOU,LA0935,61038032102161,30.25,-90.88,1974,02,00,4400,2014,A,1,5,0613,208,20,312,2015,7480,2035,1,43.3
LA,2266103080323011111,00939,005,29850,BAYOU FRANCOIS,LA0939,61038032301111,30.23,-90.9,1962,02,00,7800,2014,A,1,5,0614,275,27,412,2015,13260,2035,2,65.8
LA,2266103080327009811,00941,005,00000,BAYOU CONWAY,LA0941,LA0941,30.2,-90.89,1966,02,00,3000,2014,A,1,5,0614,392,39,588,2015,5100,2035,2,77.4
LA,2266103080327023811,00941,005,00000,LA 941 OVER I-10,LA0941,61038032702381,30.18,-90.89,1979,02,04,3000,2014,P,1,1,1013,1310,131,1965,2015,5100,2035,2,57.9
LA,2266103080331029011,03251,005,00000,SMITH BAYOU,LA3251,LA 3251 JCT LA 75 & I-10,30.2,-90.96,1969,02,00,2800,2014,A,1,5,1213,153,15,229,2015,4760,2035,2,48.3
LA,2266104000502000011,00182,007,00000,BAYOU BEOUF,LA0182,US0090,29.66,-91.11,1958,02,02,4500,2014,A,1,6,0314,9503,950,14254,2015,7650,2035,1,42.2
LA,2266104006409071111,00001,007,00000,CONCIENNE CANAL,LA0001,LA0001,29.9,-90.99,1952,02,00,6400,2014,A,1,5,0114,426,42,639,2015,10880,2035,2,54.4
LA,2266104023201046111,00070,007,00000,BAYOU CHOUPIQUE,LA0070,61042320104611,30.02,-91.13,1958,02,00,6100,2014,A,1,5,0214,275,27,412,2015,10370,2035,2,62.2
LA,2266104023201049411,00070,007,00000,GRAND BAYOU,LA0070,LA0070,30.02,-90.13,1958,02,00,6400,2014,A,1,5,0514,473,47,709,2015,10880,2035,2,74.9
LA,2266104023201076911,00070,007,00000,BAYOU VALERIE,LA0070,61042320107691,30.01,-91.18,1960,02,00,6400,2014,A,1,5,0614,275,27,412,2015,10880,2035,2,46.9
LA,2266104040706043211,00308,007,00000,BAYOU VALANCE,LA0308,0.20 MI N JCT LA 1011,29.86,-90.98,1982,02,00,5600,2014,A,1,5,1213,208,20,312,2015,9520,2035,2,76.3
LA,2266104040708048711,00308,007,00000,HALWAY CANAL,LA0308,61044070804871,30.05,-91.04,1969,02,00,2500,2014,A,1,5,0114,267,26,400,2015,4250,2035,1,27.4
LA,2266117045010005521,00010,033,05000,CITY STREETS,I0010,I0010,30.44,-91.18,1967,02,16,53100,2014,A,6,1,0313,4417,441,6625,2015,75402,2035,2,69.6
LA,2266104080403033811,01014,007,00000,VALANCE DRAINAGE CANAL,LA1014,61048040303381,29.88,-90.93,1974,02,00,290,2014,P,1,5,0114,208,20,312,2015,493,2035,1,43.1
LA,2266104080417007511,01010,007,00000,LABADIEVILLE DRAIN 2,LA1010,61048041700751,29.82,-90.97,1980,02,00,1290,2014,A,1,5,0114,153,15,229,2015,2193,2035,1,52.8
LA,2266104080425001111,00663,007,00000,BAYOU L'OURSE,LA0663,61048042500111,29.71,-91.08,1930,02,00,440,2014,P,1,5,1113,288,28,432,2015,748,2035,1,4
LA,2266104080437000211,01008,007,00000,BAYOU LAFOURCHE,LA1008,LA1008,29.94,-91.02,1952,02,00,2500,2014,A,1,5,0814,689,68,1033,2015,4250,2035,2,75.8
LA,2266117000708000011,00061,033,05000,BAYOU MANCHAC,US0061,US0061,30.34,-90.99,1953,02,00,18840,2014,A,1,5,0314,806,80,1209,2015,26752,2035,1,26.1
LA,2266117000708000021,00061,033,05000,BAYOU MANCHAC,US0061,US0061,30.34,-90.99,1953,02,00,18840,2014,A,1,5,0314,806,80,1209,2015,26752,2035,1,26.1
LA,2266117000710000011,00190,033,05000,OLD MISS.RIVER BR,US0190,US0190,30.51,-91.19,1939,04,02,21400,2014,A,4,6,0313,18342,1834,27513,2015,30388,2035,1,9
LA,2266117000790004421,00061,033,05000,LA 73 NORTH,US0061,1.33 MI. SOUTH OF I-12,30.41,-91.06,1953,02,02,30840,2014,P,1,1,0214,910,91,1365,2015,43792,2035,1,34.3
LA,2266117000790098131,00061,033,05000,MONTE SANO BAYOU,US0061,61170079009813,30.51,-91.15,1976,02,00,3210,2014,A,1,5,0213,426,42,639,2015,4558,2035,2,77.6
LA,2266117000790108211,00190,033,05000,US 190 OVER US 61-SCENIC,US0190,US0190,30.51,-91.17,1940,02,04,16380,2014,A,6,1,0613,598,59,897,2015,23259,2035,1,21.1
LA,2266117000790108221,00190,033,05000,US 190 OVER US 61-SCENIC,US0190,US0190,30.51,-91.17,1940,02,04,16380,2014,A,6,1,0613,598,59,897,2015,23259,2035,1,21.1
LA,2266117001305012811,00190,033,05000,JONES CREEK,US0190,US0190,30.46,-91.07,1958,02,00,18540,2014,A,1,5,0714,494,49,741,2015,26326,2035,2,71.5
LA,2266117001305012821,00190,033,05000,JONES CREEK,US0190,US0190,30.46,-91.08,1958,02,00,18540,2014,A,1,5,0714,494,49,741,2015,26326,2035,2,71.5
LA,2266117001305012831,00190,033,05000,JONES CREEK,US0190,US0190,30.46,-91.07,1961,02,00,3090,2014,A,1,5,0714,598,59,897,2015,4387,2035,2,77.4
LA,2266117001305012841,00190,033,05000,JONES CREEK,US0190,US0190,30.46,-91.08,1961,02,00,3090,2014,A,1,5,0714,494,49,741,2015,4387,2035,2,73.5
LA,2266117001305036411,00190,033,05000,LIVELY BAYOU,US0190,US0190,30.46,-91.04,1958,02,00,16500,2014,A,1,5,0714,332,33,498,2015,23430,2035,2,59.1
LA,2266117001305036421,00190,033,05000,LIVELY BAYOU,US0190,US0190,30.46,-91.04,1958,02,00,16500,2014,A,1,5,0714,332,33,498,2015,23430,2035,2,66.5
LA,2266117001305036431,00190,033,05000,LIVELY BAYOU,US0190,US0190,30.46,-91.04,1961,02,00,2750,2014,A,1,5,0714,332,33,498,2015,3905,2035,2,70.8
LA,2266117001305036441,00190,033,05000,LIVELY BAYOU,US0190,US0190,30.46,-91.04,1961,02,00,2750,2014,A,1,5,0714,332,33,498,2015,3905,2035,2,70.8
LA,2266117001902043211,00061,033,05000,BAKER CANAL,US0061,61170190204321,30.58,-91.21,1961,02,00,17400,2014,A,1,5,1113,499,49,748,2015,24708,2035,1,39.7
LA,2266117001902043221,00061,033,05000,BAKER CANAL,US0061,US 61,30.58,-91.21,1961,02,00,17400,2014,A,1,5,1113,499,49,748,2015,24708,2035,1,39.7
LA,2266117001902045511,00061,033,00000,US 61 OVER LA 964 @ ALSE,US0061,61170190204551,30.58,-91.21,1961,02,02,29000,2014,A,6,1,0613,655,65,982,2015,41180,2035,1,66.8
LA,2266117001902053721,00061,033,00000,BATON ROUGE BAYOU,US0061,US 61,30.59,-91.22,1961,02,00,10260,2014,A,1,5,0714,395,39,592,2015,14569,2035,1,63.7
LA,2266117006002076111,00067,033,00000,REDWOOD CREEK,LA0067,LA0067,30.67,-91.1,1965,02,00,12800,2014,A,1,5,1213,858,85,1287,2015,18176,2035,2,76.7
LA,2266117007704000011,00073,033,05000,BAYOU MANCHAC,LA0073,LA0073,30.34,-90.98,1931,02,00,12200,2014,P,1,5,0613,923,92,1384,2015,17324,2035,1,34.3
LA,2266117007704045711,00073,033,05000,CLAYCUT BAYOU,LA0073,LA0073,30.39,-91.03,1963,02,00,23000,2014,A,1,5,1014,390,39,585,2015,32660,2035,2,63.5
LA,2266117025001101411,00019,033,83405,WHITE BAYOU,LA0019,LA0019,30.67,-91.15,1951,02,00,16000,2014,A,1,5,0613,769,76,1153,2015,22720,2035,2,64
LA,2266117025001106211,00019,033,83405,COPPER MILL BAYOU,LA0019,LA0019,30.67,-91.15,1951,02,00,16000,2014,P,1,5,1113,395,39,592,2015,22720,2035,2,43.8
LA,2266117025001108911,00019,033,83405,NORTH CANAL,LA0019,61172500110891,30.68,-91.15,1951,02,00,16000,2014,P,1,5,0613,325,32,487,2015,22720,2035,2,42.5
LA,2266117025304018711,00064,033,00000,HUB BAYOU,LA0064,61172530401871,30.62,-91.04,1957,02,00,12900,2014,A,1,5,1214,275,27,412,2015,18318,2035,2,61.1
LA,2266117025401031211,00037,033,05000,LA 37 OVER US 61,LA0037,LA0037,30.48,-91.06,1968,06,06,14191,1996,A,1,1,0713,629,62,943,2015,20151,2035,2,74.2
LA,2266117025401031221,00037,033,05000,LA 37 OVER US 61,LA0037,LA0037,30.48,-91.11,1968,06,06,15780,2014,A,1,1,0713,629,62,943,2015,22407,2035,2,74
LA,2266117025402061711,00037,033,00000,DRAGON CREEK,LA0037,61172540206171,30.52,-91,1958,02,00,8700,2014,A,1,5,0713,109,10,163,2015,12354,2035,2,79.4
LA,2266117025402117811,00037,033,00000,HUBS BAYOU,LA0037,61172540211781,30.59,-91,1972,02,00,8500,2014,P,1,5,0114,262,26,393,2015,12070,2035,1,22.7
LA,2266117025403001011,00037,033,00000,SANDY CREEK,LA0037,LA0037,30.6,-90.99,1957,02,00,3600,2014,P,1,5,0114,806,80,1209,2015,5112,2035,2,49.3
LA,2266117025403095411,00037,033,00000,WHITTON CREEK,LA0037,LA0037,30.69,-90.89,1951,02,00,2600,2014,P,1,5,0114,423,42,634,2015,3692,2035,1,33.1
LA,2266117025501009011,00408,033,05000,KCS & ICG RAILROAD,LA0408,LA0408,30.52,-91.18,1972,04,00,14700,2014,A,1,2,1014,4052,405,6078,2015,20874,2035,2,61
LA,2266117025703041711,00327,033,05000,BAYOU FOUNTIAN,LA0327,61172570304171,30.36,-91.12,1968,02,00,12500,2014,A,1,5,0613,267,26,400,2015,17750,2035,1,13.2
LA,2266117041401039311,00030,033,05000,STREAM NO NAME,LA0030,61174140103931,30.39,-91.17,1961,02,00,12100,2014,P,1,5,0613,318,31,477,2015,17182,2035,1,35.4
LA,2266117041401054011,00030,033,05000,ELBOW BAYOU,LA0030,61174140105401,30.37,-91.16,1961,02,00,14100,2014,A,1,5,0514,275,27,412,2015,20022,2035,2,57.9
LA,2266117045010005561,00010,033,05000,I-10 RAMP OVER CITY STS.,I0010,I0010,30.44,-91.18,1967,02,08,8850,2014,A,1,1,0313,3164,316,4746,2015,12567,2035,2,77.9
LA,2266117045010005911,00010,033,05000,I-10 TO I-110 S.B.,I0010,I0010,30.44,-91.18,1967,02,16,53100,2014,A,6,1,0313,3546,354,5319,2015,75402,2035,2,72.6
LA,2266117045010005971,00010,033,05000,CITY STREETS,I0010,I0010,30.44,-91.18,1967,02,09,8850,2014,A,1,1,0313,3970,397,5955,2015,12567,2035,2,73.9
LA,2266117045010013451,00010,033,05000,LOUISE ST ON RAMP,I0010,I0010,30.43,-91.17,1963,01,04,16320,2014,A,1,1,1014,1359,135,2038,2015,23174,2035,2,79.3
LA,2266117045010017811,00010,033,05000,DALRYMPLE DR/CITY PK LAK,I0010,I0010,30.43,-91.17,1964,03,04,93060,2014,A,1,6,0314,2332,233,3498,2015,132145,2035,2,53.2
LA,2266117045010017821,00010,033,05000,DALRYMPLE DR/CITY PK LAK,I0010,I0010,30.43,-91.17,1964,03,04,93060,2014,A,1,6,0314,2332,233,3498,2015,132145,2035,2,52.6
LA,2266117045010023511,00010,033,05000,LA 427-ACADIAN TW/KCS RR,I0010,I0010,30.42,-91.16,1964,03,12,89640,2014,A,1,4,1214,7976,797,11964,2015,127288,2035,2,56.7
LA,2266117045010023521,00010,033,05000,LA 427-ACADIAN TW/KCS RR,I0010,61174501002352,30.42,-91.16,1964,03,12,89640,2014,A,1,4,1214,7976,797,11964,2015,127288,2035,2,56.7
LA,2266117045010051811,00010,033,05000,I-12 RAMP TO I-10,_I0010,I0010,30.42,-91.11,1974,06,08,120100,2014,A,1,1,0913,3590,359,5385,2015,170542,2035,2,60
LA,2266117045010108321,00010,033,05000,WARD CR DIVERSION CANAL,I0010,I0010,30.36,-91.04,1974,03,00,54420,2014,A,1,5,1013,865,86,1297,2015,77276,2035,2,72.4
LA,2266117045092000011,00110,033,05000,CITY STREETS,I0110,61174509200001,30.44,-91.18,1963,03,04,52560,2014,A,1,1,0714,3952,395,5928,2015,74635,2035,2,70.5
LA,2266117045092000021,00110,033,05000,CITY STREET,I0110,I0110,30.44,-91.18,1963,03,04,52560,2014,A,6,1,0714,4407,440,6610,2015,74635,2035,2,70.5
LA,2266117045092002611,00110,033,05000,I-110 OVER US 61B & LA 7,I0110,61174509200261,30.44,-91.18,1963,04,07,52560,2014,A,6,1,1113,11366,1136,17049,2015,74635,2035,2,60
LA,2266117045092002621,00110,033,05000,I-110 OVER US 61B & LA 7,I0110,61174509200262,30.44,-91.18,1963,04,23,52560,2014,A,6,1,1113,11968,1196,17952,2015,74635,2035,2,53
LA,2266117045092005171,00110,033,05000,CONVENTION ST. OFF RAMP,I0110,I0110,30.44,-91.18,1963,01,04,8760,2014,A,1,1,0814,1318,131,1977,2015,12439,2035,2,79.3
LA,2266117045092023111,00110,033,05000,I-110 OVER LA 67-PLANK R,I0110,61174509202311,30.46,-91.17,1968,03,21,48060,2014,A,6,4,0414,8099,809,12148,2015,68245,2035,2,60
LA,2266117045092023121,00110,033,05000,I-110 OVER LA 67-PLANK R,I0110,61174509202312,30.46,-91.17,1968,03,21,48060,2014,A,6,4,0414,8330,833,12495,2015,68245,2035,2,60
LA,2266117045092030411,00110,033,05000,CITY STREETS,I0110,61174509203041,30.47,-91.17,1970,03,51,48780,2014,A,1,6,0413,30027,3002,45040,2015,69267,2035,2,47
LA,2266117045092030421,00110,033,05000,CITY STREETS,I0110,61174509203042,30.47,-91.17,1969,03,51,48780,2014,A,1,6,0413,29993,2999,44989,2015,69267,2035,2,45
LA,2266117045092056661,00110,033,05000,I-110;US 190;0PS,I0110,61174509205666,30.51,-91.16,1976,01,14,6680,2014,A,1,1,0313,5218,521,7827,2015,9485,2035,2,71
LA,2266117081704015811,00409,033,00000,LITTLE SANDY CREEK,LA0409,LA0409,30.63,-90.99,1955,02,00,2400,2014,A,1,5,0114,475,47,712,2015,3408,2035,1,45.8
LA,2266117081704066911,00409,033,00000,SANDY CREEK,LA0409,61178170406691,30.69,-90.98,1979,02,00,2400,2014,A,1,5,0714,262,26,393,2015,3408,2035,1,63.7
LA,2266117081705018411,00410,033,00000,BLACKWATER BAYOU,LA0410,61178170501841,30.56,-91.08,1957,02,00,2600,2014,A,1,5,0114,265,26,397,2015,3692,2035,1,46.8
LA,2266117081705052911,00410,033,00000,BLACKWATER BAYOU,LA0410,61178170505291,30.6,-91.07,1957,02,00,2600,2014,A,1,5,0114,210,21,315,2015,3692,2035,1,24.1
LA,2266117081709039911,00426,033,05000,JONES CREEK,LA0426,LA0426,30.44,-91.04,1958,02,00,7900,2014,A,1,5,0613,442,44,663,2015,11218,2035,2,62.2
LA,2266117081709041211,00426,033,05000,LIVELY BAYOU,LA0426,LA0426,30.44,-91.04,1958,02,00,7900,2014,A,1,5,0613,390,39,585,2015,11218,2035,2,62.8
LA,2266117081723000011,00427,033,00000,BAYOU MANCHAC,LA0427,LA0427,30.34,-91.01,1972,02,00,16600,2014,A,1,5,0114,371,37,556,2015,23572,2035,1,43.5
LA,2266117081731008211,00423,033,05000,CYPRESS BAYOU,LA0423,LA0423,30.56,-91.16,1957,02,00,6600,2014,A,1,5,1013,390,39,585,2015,9372,2035,2,66
LA,2266117081733002011,03006,033,05000,CYPRESS BAYOU,LA3006,61178173300201,30.58,-91.17,1957,02,00,7900,2014,A,1,5,1013,275,27,412,2015,11218,2035,2,66.5
LA,2266117302669188211,00000,033,05000,CLOUDS CANAL,LOCAL ROAD,".33 MI N LA 73, LA37 JCT",30.45,-91.14,1962,04,00,22406,1999,A,1,5,1213,323,32,484,2015,31816,2035,2,69.7
LA,2266117302739108211,00000,033,05000,MELROSE CANAL,LOCAL ROAD,".94 MI N LA 73, LA 37 JCT",30.46,-91.14,1962,04,00,22406,1999,A,1,5,1213,321,32,481,2015,31816,2035,2,72.4
LA,2266119001903001021,00061,037,00000,FOSTER CREEK,US0061,US0061,30.69,-91.27,1961,02,00,7920,2014,A,1,5,0714,551,55,826,2015,13464,2035,2,74.2
LA,2266119001903017221,00061,037,00000,SANDY CREEK,US0061,US0061,30.72,-91.27,1961,02,00,7920,2014,A,1,5,0714,447,44,670,2015,13464,2035,2,77.1
LA,2266119006003021111,00067,037,00000,OLIVE BRANCH,LA0067,LA0067,30.74,-91.07,1965,02,00,8100,2014,A,1,5,0513,332,33,498,2015,13770,2035,2,77.5
LA,2266119006003097511,00067,037,00000,WHITE BRANCH,LA0067,61190600309751,30.83,-91,1976,02,00,8800,2014,A,1,5,1213,153,15,229,2015,14960,2035,1,41.9
LA,2266119006105057811,00010,037,00000,ICG RAILROAD,LA0010,LA0010,30.84,-91.14,1955,02,00,4100,2014,A,1,2,0714,564,56,846,2015,6970,2035,2,76.5
LA,2266119025003023711,00019,037,00000,DOYLE BAYOU,LA0019,61192500302371,30.73,-91.13,1949,02,00,4100,2014,A,1,5,0613,257,25,385,2015,6970,2035,2,60.9
LA,2266119025003048811,00019,037,00000,UNNAMED STREAM,LA0019,0.4 MI. SOUTH OF LA 956,30.78,-91.13,1949,02,00,4100,2014,A,1,5,0713,182,18,273,2015,6970,2035,2,75
LA,2266119025003064211,00019,037,00000,REDWOOD CREEK,LA0019,LA0019,30.8,-91.12,1949,02,00,5600,2014,A,1,5,0714,395,39,592,2015,9520,2035,2,63.4
LA,2266119025003072311,00019,037,00000,CARTER CREEK,LA0019,61192500307231,30.81,-91.12,1949,02,00,5500,2014,A,1,5,0713,280,28,420,2015,9350,2035,2,63.4
LA,2266119025004021711,00019,037,00000,LITTLE REDWOOD CK,LA0019,LA0019,30.87,-91.12,1951,02,00,3200,2014,A,1,5,0514,338,33,507,2015,5440,2035,2,69.6
LA,2266119025004109811,00019,037,00000,LITTLE COMITE RIVER,LA0019,LA0019,30.99,-91.1,1951,02,00,2600,2014,A,1,5,1114,395,39,592,2015,4420,2035,2,66.3
LA,2266119025202002111,00068,037,00000,LITTLE SANDY CK,LA0068,LA0068,30.7,-91.27,1964,02,00,2700,2014,A,1,5,1114,442,44,663,2015,4590,2035,2,76.3
LA,2266119025203034911,00068,037,00000,KARRS CREEK,LA0068,LA0068,30.78,-91.21,1964,02,00,3200,2014,P,1,5,1114,824,82,1236,2015,5440,2035,1,30.1
LA,2266119025404012011,00037,037,00000,LILLYS CREEK,LA0037,61192540401201,30.73,-90.85,1955,02,00,2900,2014,A,1,5,0914,494,49,741,2015,4930,2035,2,58.4
LA,2266119025404013511,00037,037,00000,LILLYS CREEK,LA0037,LA0037,30.73,-90.85,1955,02,00,2900,2014,A,1,5,0914,754,75,1131,2015,4930,2035,2,57.4
LA,2266119025901031411,00063,037,00000,TRIB OF BLUFF CK,LA0063,LA0063,30.77,-90.88,1957,02,00,1580,2014,P,1,5,0114,475,47,712,2015,2686,2035,1,27.6
LA,2266119025901045211,00063,037,00000,MCQUINNEY BAYOU,LA0063,LA0063,30.78,-90.89,1957,02,00,1580,2014,A,1,5,0513,525,52,787,2015,2686,2035,1,29.6
LA,2266119025901047611,00063,037,00000,MCQUINNEY BAYOU R,LA0063,61192590104761,30.79,-90.89,1957,02,00,1580,2014,A,1,9,0115,210,21,315,2015,2686,2035,1,47
LA,2266119025901090611,00063,037,00000,HUNTERS BAYOU,LA0063,LA0063,30.83,-90.95,1957,02,00,1580,2014,A,1,5,0513,374,37,561,2015,2686,2035,1,50
LA,2266119025901102911,00063,037,00000,SANDY CREEK,LA0063,LA0063,30.83,-90.96,1957,02,00,1580,2014,A,1,5,0513,673,67,1009,2015,2686,2035,1,34.4
LA,2266119081902019111,00422,037,00000,STREAM NO NAME,LA0422,61198190201911,30.99,-91.08,1969,02,00,280,2014,P,1,5,0114,213,21,319,2015,476,2035,1,23.2
LA,2266119081904023411,00961,037,00000,SANDY CREEK,LA0961,61198190402341,30.88,-90.93,1967,02,00,230,2014,A,1,5,0513,262,26,393,2015,391,2035,1,55.2
LA,2266119081905109411,00068,037,82215,REDWOOD CREEK,LA0068,61198190510941,30.92,-91.12,1979,02,00,480,2014,A,1,5,1213,208,20,312,2015,816,2035,1,60.4
LA,2266119081910003511,00955,037,00000,WHITE BAYOU,LA0955,LA0955,30.73,-91.21,1962,02,00,2700,2014,A,1,5,0713,390,39,585,2015,4590,2035,2,69.3
LA,2266119081910038711,00955,037,00000,BLACK CREEK,LA0955,LA0955,30.77,-91.17,1962,02,00,2200,2014,A,1,5,0713,442,44,663,2015,3740,2035,2,71.8
LA,2266119081915034811,00955,037,00000,KNIGHTON BAYOU,LA0955,61198191503481,30.78,-91.06,1966,02,00,1050,2014,A,1,5,1213,322,32,483,2015,1785,2035,1,48.5
LA,2266119081915064511,00955,037,00000,WHITE BRANCH,LA0955,LA0955,30.82,-91.05,1966,02,00,1050,2014,A,1,5,1213,429,42,643,2015,1785,2035,1,47.5
